person_id,contact_date,fc_num,sex,race,age,build,hair_style,ethnicity,skin_tone,deceased,license_type,license_state,was_frisked
38775123359,2022-12-03 00:00:00.0000000,FC22005288,Male,Black,45,Medium,NULL,Not of Hispanic Origin,NULL,0,,MA,0
38773030026,2022-12-03 10:52:00.0000000,FC22005278,Male,Black,29,Medium,NULL,Not of Hispanic Origin,NULL,0,,MA,1
38773030026,2022-12-03 10:52:00.0000000,FC22005278,Male,Black,29,Medium,NULL,Not of Hispanic Origin,NULL,0,,MA,NULL
38774125685,2022-12-03 16:29:00.0000000,FC22005280,Female,Black,33,NULL,NULL,Not of Hispanic Origin,NULL,0,,MA,0
38774399716,2022-12-03 17:40:00.0000000,FC22005281,Male,Black,26,Unknown,NULL,Not of Hispanic Origin,NULL,0,,MA,NULL
38774399716,2022-12-03 17:40:00.0000000,FC22005281,Male,Black,26,Unknown,NULL,Not of Hispanic Origin,NULL,0,,MA,0
38774414257,2022-12-03 17:40:00.0000000,FC22005282,Male,Black,18,Thin,Short,Not of Hispanic Origin,Medium Brown,0,,MA,0
38774395467,2022-12-03 17:40:00.0000000,FC22005282,Male,Black,18,Thin,Braided,Not of Hispanic Origin,Light Brown,0,,MA,0
38774389991,2022-12-03 18:20:00.0000000,FC22005283,Male,NULL,34,NULL,NULL,NULL,NULL,0,,NULL,0
38774934658,2022-12-03 18:28:00.0000000,FC22005287,Male,Black,21,NULL,NULL,Hispanic Origin,NULL,0,Class D,MA,0
38774577442,2022-12-03 19:00:00.0000000,FC22005284,Male,Unknown,28,NULL,NULL,Unknown,NULL,0,,MA,0
38774609077,2022-12-03 19:15:00.0000000,FC22005285,Male,Other,19,NULL,NULL,Hispanic Origin,NULL,0,Other: Class D Permit,MA,0
38774612758,2022-12-03 19:15:00.0000000,FC22005285,Male,Black,19,NULL,NULL,Not of Hispanic Origin,NULL,0,,NULL,0
38775648337,2022-12-03 20:53:00.0000000,FC22005291,Male,Black,30,Thin,Afro,Not of Hispanic Origin,Medium Brown,0,None,MA,1
38775768914,2022-12-03 22:15:00.0000000,FC22005292,Male,Black,17,Medium,Dreadlocks,Not of Hispanic Origin,Medium Brown,0,Instruction Permit,MA,1
38775769060,2022-12-03 22:15:00.0000000,FC22005292,Male,Black,22,Thin,Afro,Not of Hispanic Origin,Medium Brown,0,,MA,NULL
38775769762,2022-12-03 22:15:00.0000000,FC22005292,Male,Unknown,16,NULL,NULL,NULL,NULL,0,,NULL,NULL
38775370615,2022-12-03 22:42:00.0000000,FC22005290,Male,White,52,NULL,NULL,Not of Hispanic Origin,NULL,0,,MA,1
38779981765,2022-12-04 00:00:00.0000000,FC22005301,Male,Black,32,Thin,Dreadlocks,Not of Hispanic Origin,Dark Brown,0,Class D,MA,0
38779995015,2022-12-04 00:00:00.0000000,FC22005301,Male,Black,32,Medium,Short,NULL,Medium,0,,MA,0
38776908454,2022-12-04 03:00:00.0000000,FC22005293,Male,Black,30,Medium,NULL,Not of Hispanic Origin,Dark,0,Class D,MA,0
38834282493,2022-12-04 12:00:00.0000000,FC22005349,Female,Unknown,29,NULL,NULL,NULL,NULL,0,,NULL,NULL
38834294114,2022-12-04 12:00:00.0000000,FC22005349,Female,White,31,Medium,Straight,Not of Hispanic Origin,Light,0,,MA,1
38834303842,2022-12-04 12:00:00.0000000,FC22005349,Male,White,38,Medium,NULL,Not of Hispanic Origin,NULL,0,,MA,0
38778051653,2022-12-04 12:24:00.0000000,FC22005294,Male,Black,31,NULL,NULL,Not of Hispanic Origin,NULL,0,Class D,MA,0
38778351861,2022-12-04 14:06:00.0000000,FC22005295,Male,White,42,Thin,NULL,Not of Hispanic Origin,NULL,0,,MA,0
38778353163,2022-12-04 14:06:00.0000000,FC22005295,Male,White,42,Thin,Unkempt,NULL,Light,0,,MA,0
38782259363,2022-12-04 14:30:00.0000000,FC22005307,Male,Black,27,Thin,Dreadlocks,Hispanic Origin,Light Brown,0,,MA,0
38782261091,2022-12-04 14:30:00.0000000,FC22005307,Female,Black,21,NULL,NULL,NULL,NULL,0,,NULL,NULL
38778416161,2022-12-04 14:38:00.0000000,FC22005296,Male,Black,29,Medium,NULL,Not of Hispanic Origin,NULL,0,,MA,0
38779884807,2022-12-04 18:06:00.0000000,FC22005300,Male,Unknown,20,NULL,NULL,Hispanic Origin,NULL,0,Class D,MA,0
38779798220,2022-12-04 18:41:00.0000000,FC22005299,Female,Black,40,Medium,NULL,Not of Hispanic Origin,NULL,0,"ID - Had a License, now has ID",MA,0
38779800365,2022-12-04 18:41:00.0000000,FC22005299,Female,Black,31,Thin,NULL,Not of Hispanic Origin,NULL,0,Class D,MA,NULL
38779544100,2022-12-04 19:00:00.0000000,FC22005298,Male,Black,25,Medium,NULL,Not of Hispanic Origin,NULL,0,,MA,0
38779545233,2022-12-04 19:00:00.0000000,FC22005298,Male,Black,27,Thin,NULL,Not of Hispanic Origin,NULL,0,,MA,0
38779546404,2022-12-04 19:00:00.0000000,FC22005298,Male,Black,20,Thin,Afro,Not of Hispanic Origin,Medium Brown,0,,MA,0
38780205761,2022-12-04 21:44:00.0000000,FC22005302,Male,Black,30,NULL,NULL,Unknown,NULL,0,Class D,MA,1
38780206501,2022-12-04 21:44:00.0000000,FC22005302,Male,Black,28,Medium,Short,Unknown,Medium Brown,0,ID Only - Never had Personal Driver License,MA,NULL
38781658022,2022-12-05 00:00:00.0000000,FC22005305,Female,White,37,Thin,Straight,Not of Hispanic Origin,Light,0,"ID - Had a License, now has ID",MA,1
38781525030,2022-12-05 00:30:00.0000000,FC22005304,Male,Black,32,Heavy,NULL,Not of Hispanic Origin,NULL,0,Class D,MA,1
38781527226,2022-12-05 00:30:00.0000000,FC22005304,Male,Black,27,Thin,NULL,Not of Hispanic Origin,NULL,0,,MA,1
38781534682,2022-12-05 00:30:00.0000000,FC22005304,Female,Black,33,NULL,NULL,Not of Hispanic Origin,NULL,0,,MA,0
38781769031,2022-12-05 00:57:00.0000000,FC22005306,Male,Black,56,Medium,NULL,Not of Hispanic Origin,NULL,0,"ID - Had a License, now has ID",MA,NULL
38781769031,2022-12-05 00:57:00.0000000,FC22005306,Male,Black,56,Medium,NULL,Not of Hispanic Origin,NULL,0,"ID - Had a License, now has ID",MA,1
38784594904,2022-12-05 02:44:00.0000000,FC22005308,Male,White,NULL,NULL,NULL,Not of Hispanic Origin,NULL,0,,NULL,NULL
38784599224,2022-12-05 02:44:00.0000000,FC22005308,Male,White,40,Thin,NULL,Not of Hispanic Origin,Light,0,Class D,MA,0
38786460798,2022-12-05 19:45:00.0000000,FC22005309,Male,NULL,22,NULL,NULL,Unknown,NULL,0,,NULL,1
38786470374,2022-12-05 19:45:00.0000000,FC22005309,Male,Black,22,NULL,NULL,NULL,NULL,0,,NULL,NULL
38786598579,2022-12-05 21:00:00.0000000,FC22005310,Male,Black,24,Thin,Braided,Not of Hispanic Origin,Medium Brown,0,Class D,MA,0
38786890348,2022-12-05 22:25:00.0000000,FC22005311,Male,White,NULL,NULL,NULL,NULL,NULL,0,,NULL,0
38789271864,2022-12-06 00:00:00.0000000,FC22005313,Male,White,38,NULL,NULL,Not of Hispanic Origin,NULL,0,"ID - Had a License, now has ID",MA,0
38791028010,2022-12-06 01:45:00.0000000,FC22005319,Male,White,47,Thin,Straight,Not of Hispanic Origin,Light,0,Class D,MA,0
38788666527,2022-12-06 04:25:00.0000000,FC22005312,Male,Black,25,NULL,NULL,Hispanic Origin,NULL,0,Class D,MA,1
38788670506,2022-12-06 04:25:00.0000000,FC22005312,Male,Black,22,Medium,Short,Hispanic Origin,Light Brown,0,,MA,1
38789359516,2022-12-06 08:47:00.0000000,FC22005314,Male,Black,40,Thin,NULL,Not of Hispanic Origin,NULL,0,No License - Record Only,MA,0
38789556196,2022-12-06 10:19:00.0000000,FC22005315,Male,Black,36,Medium,NULL,Not of Hispanic Origin,NULL,0,,MA,0
38790691975,2022-12-06 12:00:00.0000000,FC22005317,Male,White,45,NULL,NULL,Not of Hispanic Origin,NULL,0,Personal Driver License,MA,0
38790728410,2022-12-06 12:00:00.0000000,FC22005317,Male,Black,29,Thin,Afro,Not of Hispanic Origin,Light Brown,0,,MA,0
38790733814,2022-12-06 12:00:00.0000000,FC22005317,Female,White,36,Medium,NULL,Not of Hispanic Origin,NULL,0,,MA,0
38790737734,2022-12-06 12:00:00.0000000,FC22005317,Male,Black,37,Muscular,Short,Not of Hispanic Origin,Dark Brown,0,,MA,0
38790559878,2022-12-06 12:30:00.0000000,FC22005316,Male,Black,37,Thin,Short,Not of Hispanic Origin,Medium,0,,MA,0
38791059998,2022-12-06 15:00:00.0000000,FC22005320,Male,Black,16,NULL,NULL,Unknown,NULL,0,,NULL,0
38791077687,2022-12-06 15:00:00.0000000,FC22005320,Male,Black,15,NULL,NULL,Not of Hispanic Origin,NULL,0,,NULL,0
38791083225,2022-12-06 15:00:00.0000000,FC22005320,Male,Black,15,NULL,NULL,Unknown,NULL,0,,NULL,0
38791100679,2022-12-06 15:00:00.0000000,FC22005320,Male,Black,14,NULL,NULL,Not of Hispanic Origin,NULL,0,,NULL,0
38793747778,2022-12-06 16:13:00.0000000,FC22005324,Male,Unknown,17,NULL,NULL,Unknown,NULL,0,,NULL,0
38792800680,2022-12-06 17:30:00.0000000,FC22005322,Male,Black,60,Medium,Curly,Not of Hispanic Origin,Dark Brown,0,,MA,1
38792658035,2022-12-06 17:45:00.0000000,FC22005321,Male,Black,47,NULL,NULL,Unknown,NULL,0,,MA,0
38817470823,2022-12-06 19:00:00.0000000,FC22005335,Male,Black,30,Thin,Short,Not of Hispanic Origin,Medium Brown,0,Class D,MA,0
38793255741,2022-12-06 19:15:00.0000000,FC22005323,Male,Black,24,Medium,NULL,Not of Hispanic Origin,NULL,0,,MA,0
38793256584,2022-12-06 19:15:00.0000000,FC22005323,Male,White,28,Thin,NULL,Hispanic Origin,NULL,0,Other: Class M,MA,0
38793256803,2022-12-06 19:15:00.0000000,FC22005323,Male,Black,20,Thin,NULL,Not of Hispanic Origin,NULL,0,,MA,0
38793258391,2022-12-06 19:15:00.0000000,FC22005323,Female,Black,24,Medium,Straight,Not of Hispanic Origin,Light Brown,0,ID Only - Never had Personal Driver License,MA,0
38793262842,2022-12-06 19:15:00.0000000,FC22005323,Male,Black,21,Medium,Short,Not of Hispanic Origin,Medium Brown,0,ID Only - Never had Personal Driver License,MA,0
38794345424,2022-12-06 20:01:00.0000000,FC22005326,Male,White,23,NULL,NULL,NULL,NULL,0,,NULL,1
38794292988,2022-12-06 21:09:00.0000000,FC22005327,Male,Black,44,NULL,NULL,NULL,NULL,0,,NULL,0
38794294815,2022-12-06 21:09:00.0000000,FC22005327,Male,Black,42,Heavy,NULL,Not of Hispanic Origin,NULL,0,,MA,0
38794297645,2022-12-06 21:09:00.0000000,FC22005327,Male,Black,40,Thin,NULL,Not of Hispanic Origin,NULL,0,,MA,0
38794178568,2022-12-06 22:10:00.0000000,FC22005325,Male,White,22,Medium,Sideburns,Hispanic Origin,NULL,0,None,MA,0
38795046433,2022-12-07 00:00:00.0000000,FC22005328,Male,Black,32,Medium,NULL,Not of Hispanic Origin,NULL,0,,MA,0
38795051315,2022-12-07 00:00:00.0000000,FC22005328,Male,Black,26,NULL,NULL,NULL,NULL,0,,NULL,0
38798337547,2022-12-07 06:15:00.0000000,FC22005329,Male,White,42,Medium,Short,Not of Hispanic Origin,Light,0,,MA,0
38814231965,2022-12-07 09:41:00.0000000,FC22005333,Male,Black,56,Heavy,Curly,Not of Hispanic Origin,Medium Brown,0,Class D,MA,0
38827564845,2022-12-07 10:05:00.0000000,FC22005344,Male,Unknown,16,NULL,NULL,Hispanic Origin,NULL,0,,NULL,0
38801881577,2022-12-07 11:10:00.0000000,FC22005330,Male,White,NULL,NULL,NULL,Unknown,NULL,0,,NULL,0
38805999327,2022-12-07 11:35:00.0000000,FC22005331,Male,Black,21,NULL,NULL,Unknown,NULL,0,,NULL,0
38806281186,2022-12-07 11:35:00.0000000,FC22005331,Female,White,23,NULL,NULL,Not of Hispanic Origin,NULL,0,Class D,MA,0
38812451939,2022-12-07 13:00:00.0000000,FC22005332,Male,Black,32,Medium,Short,Not of Hispanic Origin,Medium,0,,MA,0
38815415254,2022-12-07 14:00:00.0000000,FC22005334,Male,Black,16,NULL,NULL,NULL,NULL,0,,NULL,0
38815419198,2022-12-07 14:00:00.0000000,FC22005334,Male,Black,17,NULL,NULL,Not of Hispanic Origin,NULL,0,,NULL,0
38817955898,2022-12-07 15:50:00.0000000,FC22005336,Female,White,33,Thin,NULL,Not of Hispanic Origin,NULL,0,,MA,0
38832122160,2022-12-07 17:14:00.0000000,FC22005346,Male,Black,70,Thin,NULL,Not of Hispanic Origin,NULL,0,"ID - Had a License, now has ID",MA,1
38832125596,2022-12-07 17:14:00.0000000,FC22005346,Male,Black,51,Stocky,NULL,Not of Hispanic Origin,NULL,0,,MA,1
38820609342,2022-12-07 17:25:00.0000000,FC22005338,Male,Black,45,Medium,NULL,Not of Hispanic Origin,NULL,0,,MA,0
38821017789,2022-12-07 17:30:00.0000000,FC22005339,Male,Black,50,NULL,NULL,Hispanic Origin,NULL,0,,NULL,0
38820013146,2022-12-07 17:30:00.0000000,FC22005337,Male,White,59,Medium,NULL,Not of Hispanic Origin,NULL,0,,MA,0
38821402922,2022-12-07 17:35:00.0000000,FC22005340,Male,Unknown,32,NULL,NULL,NULL,NULL,0,,NULL,0
38829411681,2022-12-07 21:04:00.0000000,FC22005343,Male,Black,29,Medium,NULL,Not of Hispanic Origin,NULL,0,,MA,1
38829418143,2022-12-07 21:04:00.0000000,FC22005343,Male,Black,30,Medium,NULL,Not of Hispanic Origin,NULL,0,,MA,1
38826269423,2022-12-07 21:13:00.0000000,FC22005342,Male,White,44,Thin,NULL,Hispanic Origin,NULL,0,,MA,0
38827954554,2022-12-07 22:23:00.0000000,FC22005345,Male,Black,35,Thin,NULL,Not of Hispanic Origin,NULL,0,,MA,0
38827974699,2022-12-07 22:23:00.0000000,FC22005345,Female,Black,27,NULL,NULL,Not of Hispanic Origin,NULL,0,Class D,MA,0
38833283757,2022-12-08 01:10:00.0000000,FC22005348,Male,Black,35,Thin,NULL,Not of Hispanic Origin,NULL,0,Class D,MA,1
38832594599,2022-12-08 01:55:00.0000000,FC22005347,Male,Black,32,Medium,Bald or Balding,Not of Hispanic Origin,Light Brown,0,"ID - Had a License, now has ID",MA,1
38840759765,2022-12-08 03:27:00.0000000,FC22005357,Male,Black,39,NULL,NULL,Not of Hispanic Origin,NULL,0,,NULL,NULL
38840779829,2022-12-08 03:27:00.0000000,FC22005357,Male,Black,15,Thin,Braided,Not of Hispanic Origin,Medium,0,,MA,1
38836113681,2022-12-08 07:00:00.0000000,FC22005351,Male,White,40,Medium,NULL,Not of Hispanic Origin,NULL,0,Class D,MA,0
38836861178,2022-12-08 08:30:00.0000000,FC22005352,Male,Black,19,NULL,NULL,Unknown,NULL,0,,MA,0
38837987157,2022-12-08 10:15:00.0000000,FC22005353,Male,Black,28,Thin,Short,NULL,Light Brown,0,"ID - Had a License, now has ID",MA,0
38838227875,2022-12-08 10:15:00.0000000,FC22005353,Male,Black,36,NULL,NULL,Unknown,NULL,0,"ID - Had a License, now has ID",MA,NULL
38838285366,2022-12-08 10:40:00.0000000,FC22005354,Male,Unknown,24,NULL,NULL,Hispanic Origin,NULL,0,Class D,MA,0
38838288362,2022-12-08 10:40:00.0000000,FC22005354,Male,Black,26,NULL,NULL,NULL,NULL,0,Class D,MA,0
38838790056,2022-12-08 11:13:00.0000000,FC22005355,Male,Black,18,Thin,NULL,NULL,NULL,0,,MA,1
38990048686,2022-12-08 12:00:00.0000000,FC22005485,Male,Black,15,Thin,Braided,Not of Hispanic Origin,Medium,0,,MA,1
38839145056,2022-12-08 12:15:00.0000000,FC22005356,Male,Other,22,Thin,Curly,Hispanic Origin,Medium,0,Class D,MA,0
38839147553,2022-12-08 12:15:00.0000000,FC22005356,Male,Black,25,Thin,Short,Hispanic Origin,Medium,0,,MA,1
38840811331,2022-12-08 12:55:00.0000000,FC22005358,Male,White,33,Medium,Short,Not of Hispanic Origin,Light,0,Other: M,MA,1
38846518027,2022-12-08 13:30:00.0000000,FC22005375,Female,Black,29,Heavy,Braided,Not of Hispanic Origin,Light,0,,MA,1
38846518183,2022-12-08 13:30:00.0000000,FC22005375,Male,Black,26,Thin,Short,Not of Hispanic Origin,Light,0,,MA,1
38846523623,2022-12-08 13:30:00.0000000,FC22005375,Female,NULL,33,NULL,NULL,Not of Hispanic Origin,NULL,0,,MA,0
38846523623,2022-12-08 13:30:00.0000000,FC22005375,Female,NULL,33,NULL,NULL,Not of Hispanic Origin,NULL,0,,MA,NULL
38842009228,2022-12-08 16:59:00.0000000,FC22005360,Male,White,58,Unknown,NULL,Not of Hispanic Origin,NULL,0,Class D,MA,0
38842022150,2022-12-08 16:59:00.0000000,FC22005360,Female,Black,55,NULL,NULL,Hispanic Origin,NULL,0,,MA,NULL
38842013050,2022-12-08 16:59:00.0000000,FC22005360,Male,White,23,Medium,NULL,Not of Hispanic Origin,NULL,0,Class D,MA,0
38842014391,2022-12-08 16:59:00.0000000,FC22005360,Male,White,20,NULL,NULL,Unknown,NULL,0,ID Only - Never had Personal Driver License,MA,0
38843303393,2022-12-08 17:00:00.0000000,FC22005365,Male,Black,34,Medium,NULL,Not of Hispanic Origin,NULL,0,Class D,MA,0
38841547983,2022-12-08 17:05:00.0000000,FC22005359,Male,Black,30,Heavy,Short,Not of Hispanic Origin,Medium Brown,0,Class D,MA,0
38894397949,2022-12-08 17:17:00.0000000,FC22005411,Male,Black,37,Medium,Short,Not of Hispanic Origin,Light,0,,MA,0
38842015811,2022-12-08 17:29:00.0000000,FC22005361,Male,White,19,NULL,NULL,Hispanic Origin,NULL,0,,NULL,1
38842028520,2022-12-08 17:29:00.0000000,FC22005361,Male,Black,17,NULL,NULL,Hispanic Origin,NULL,0,,NULL,1
38842050418,2022-12-08 17:29:00.0000000,FC22005361,Male,Black,16,NULL,NULL,Unknown,NULL,0,,NULL,1
38842074862,2022-12-08 17:29:00.0000000,FC22005361,Male,White,17,NULL,NULL,Unknown,NULL,0,ID Only - Never had Personal Driver License,MA,1
38842091090,2022-12-08 17:29:00.0000000,FC22005361,Male,White,18,NULL,NULL,Hispanic Origin,NULL,0,Class D,MA,0
38842012423,2022-12-08 17:29:00.0000000,FC22005361,Male,White,18,NULL,NULL,Hispanic Origin,NULL,0,Class D,MA,1
38842531937,2022-12-08 17:30:00.0000000,FC22005362,Male,White,42,Thin,NULL,Not of Hispanic Origin,NULL,0,,MA,1
38842533386,2022-12-08 17:30:00.0000000,FC22005362,Male,White,55,NULL,NULL,NULL,NULL,0,,NULL,1
38842910718,2022-12-08 17:59:00.0000000,FC22005364,Male,White,36,Medium,Bushy,Not of Hispanic Origin,NULL,0,,MA,0
38843346637,2022-12-08 18:26:00.0000000,FC22005368,Male,White,24,Thin,Other,Not of Hispanic Origin,NULL,0,Class D,MA,1
38843774176,2022-12-08 18:30:00.0000000,FC22005369,Male,Black,23,Thin,Braided,Not of Hispanic Origin,Dark Brown,0,Class D,MA,0
38842780815,2022-12-08 19:27:00.0000000,FC22005363,Male,Black,36,NULL,NULL,Not of Hispanic Origin,NULL,0,,NULL,0
38843328795,2022-12-08 19:54:00.0000000,FC22005367,Female,Black,27,NULL,NULL,Not of Hispanic Origin,NULL,0,Class D,MA,0
38843285754,2022-12-08 20:35:00.0000000,FC22005366,Male,Black,18,Heavy,NULL,NULL,Medium Brown,0,ID Only - Never had Personal Driver License,MA,0
38894420186,2022-12-08 21:05:00.0000000,FC22005412,Male,White,31,Thin,Braided,Hispanic Origin,Light,0,Class D,MA,0
38843782695,2022-12-08 21:15:00.0000000,FC22005370,Male,Black,13,Small,Afro,Not of Hispanic Origin,Black,0,,NULL,0
38843784935,2022-12-08 21:15:00.0000000,FC22005370,Male,Black,15,Thin,Curly,NULL,Medium,0,,MA,0
38844347658,2022-12-08 21:21:00.0000000,FC22005372,Male,Black,27,Medium,NULL,Not of Hispanic Origin,NULL,0,,MA,1
38844348836,2022-12-08 21:21:00.0000000,FC22005372,Male,Unknown,25,NULL,NULL,Unknown,NULL,0,,MA,1
38844356295,2022-12-08 21:21:00.0000000,FC22005372,Male,White,25,Medium,NULL,Hispanic Origin,NULL,0,,MA,0
38844141904,2022-12-08 22:10:00.0000000,FC22005371,Male,Black,28,Medium,Curly,Not of Hispanic Origin,NULL,0,Class D,MA,1
38844149750,2022-12-08 22:10:00.0000000,FC22005371,Female,Black,32,Heavy,Afro,Hispanic Origin,Medium Brown,0,Class D,MA,NULL
38846282008,2022-12-09 00:55:00.0000000,FC22005373,Female,Black,24,Medium,NULL,Not of Hispanic Origin,NULL,0,Class D,MA,1
38846282347,2022-12-09 00:55:00.0000000,FC22005373,Male,Black,15,Thin,Dreadlocks,Not of Hispanic Origin,Medium,0,,MA,NULL
38846282550,2022-12-09 00:55:00.0000000,FC22005373,Male,NULL,16,NULL,NULL,NULL,NULL,0,,NULL,NULL
38846282852,2022-12-09 00:55:00.0000000,FC22005373,Female,Black,16,NULL,NULL,Not of Hispanic Origin,NULL,0,,NULL,NULL
38846340809,2022-12-09 05:21:00.0000000,FC22005374,Male,White,36,Medium,Bushy,Not of Hispanic Origin,NULL,0,,MA,0
38848190073,2022-12-09 11:10:00.0000000,FC22005377,Male,White,31,NULL,NULL,Not of Hispanic Origin,NULL,0,,MA,0
38848191627,2022-12-09 11:10:00.0000000,FC22005377,Female,White,32,NULL,NULL,Unknown,NULL,0,,NULL,0
38870474937,2022-12-09 12:11:00.0000000,FC22005395,Male,White,22,Heavy,Afro,NULL,Light,0,,MA,1
38848654927,2022-12-09 12:30:00.0000000,FC22005378,Male,Black,29,NULL,NULL,Not of Hispanic Origin,NULL,0,,NULL,0
38850596786,2022-12-09 13:20:00.0000000,FC22005382,Male,White,37,Thin,NULL,Not of Hispanic Origin,NULL,0,,MA,0
38849609231,2022-12-09 13:30:00.0000000,FC22005380,Male,White,63,NULL,NULL,NULL,NULL,0,,NULL,0
38849263567,2022-12-09 14:30:00.0000000,FC22005379,Male,Black,35,Medium,NULL,Not of Hispanic Origin,NULL,0,,MA,0
38859564703,2022-12-09 16:00:00.0000000,FC22005385,Male,Black,15,NULL,NULL,Not of Hispanic Origin,NULL,0,,NULL,1
38859613535,2022-12-09 16:00:00.0000000,FC22005385,Male,Black,17,Thin,NULL,Not of Hispanic Origin,Medium Brown,0,,MA,1
38859635197,2022-12-09 16:00:00.0000000,FC22005385,Male,Black,16,Medium,Wavy,NULL,Dark,0,,MA,1
38859684206,2022-12-09 16:00:00.0000000,FC22005385,Male,Black,15,NULL,NULL,Not of Hispanic Origin,NULL,0,,NULL,1
38850177509,2022-12-09 17:20:00.0000000,FC22005381,Male,Black,34,Heavy,Dreadlocks,NULL,Medium Brown,0,Class D,MA,0
38852644259,2022-12-09 17:36:00.0000000,FC22005383,Female,Black,31,Medium,NULL,Not of Hispanic Origin,NULL,0,Class D,MA,0
38852655928,2022-12-09 17:36:00.0000000,FC22005383,Male,Black,41,NULL,NULL,Unknown,NULL,0,Class D,MA,0
38860585758,2022-12-09 18:22:00.0000000,FC22005386,Male,White,35,Medium,NULL,Hispanic Origin,NULL,0,Class D,MA,0
38858327326,2022-12-09 21:00:00.0000000,FC22005384,Male,NULL,24,NULL,NULL,Hispanic Origin,NULL,0,Class D,MA,0
38858374338,2022-12-09 21:00:00.0000000,FC22005384,Male,Black,26,NULL,NULL,NULL,NULL,0,,NULL,0
38858443463,2022-12-09 21:00:00.0000000,FC22005384,Male,Black,25,NULL,NULL,Hispanic Origin,NULL,0,Class D,MA,0
38868343044,2022-12-09 21:41:00.0000000,FC22005388,Male,Black,23,Medium,NULL,Not of Hispanic Origin,NULL,0,Instruction Permit,MA,0
38868344341,2022-12-09 21:41:00.0000000,FC22005388,Male,Black,23,Medium,NULL,Not of Hispanic Origin,NULL,0,Class D,MA,0
38861154370,2022-12-09 22:14:00.0000000,FC22005387,Male,NULL,22,Thin,NULL,Not of Hispanic Origin,NULL,0,,MA,0
38867652778,2022-12-10 00:03:00.0000000,FC22005389,Male,Black,23,Medium,NULL,Not of Hispanic Origin,NULL,0,Class D,MA,0
38869713876,2022-12-10 00:03:00.0000000,FC22005393,Male,Black,18,NULL,NULL,Hispanic Origin,NULL,0,,NULL,1
38868172041,2022-12-10 01:15:00.0000000,FC22005390,Male,White,18,NULL,NULL,Hispanic Origin,NULL,0,Class D,MA,0
38869458563,2022-12-10 01:50:00.0000000,FC22005391,Male,Black,29,Thin,Curly,Not of Hispanic Origin,Light Brown,0,Class D,MA,0
38869574273,2022-12-10 02:06:00.0000000,FC22005392,Male,Black,38,NULL,NULL,Not of Hispanic Origin,NULL,0,,MA,0
38870319508,2022-12-10 07:25:00.0000000,FC22005394,Male,Black,46,NULL,NULL,NULL,NULL,0,,NULL,1
38871641839,2022-12-10 10:33:00.0000000,FC22005399,Male,Black,20,NULL,NULL,Not of Hispanic Origin,NULL,0,,MA,0
38990043352,2022-12-10 10:39:00.0000000,FC22005484,Male,Black,16,Medium,Wavy,NULL,Dark,0,,MA,1
38875975904,2022-12-10 12:06:00.0000000,FC22005406,Female,Black,65,Thin,NULL,Not of Hispanic Origin,NULL,0,Class D,MA,0
38901460330,2022-12-10 12:06:00.0000000,FC22005406,Male to Female Transgender,White,40,Thin,NULL,Unknown,NULL,0,,MA,0
38871168406,2022-12-10 12:10:00.0000000,FC22005396,Female,White,27,Thin,NULL,Not of Hispanic Origin,NULL,0,,MA,0
38871169401,2022-12-10 12:10:00.0000000,FC22005396,Male,Black,37,Medium,Shaved Head,Not of Hispanic Origin,Dark Brown,0,,MA,0
38871170026,2022-12-10 12:10:00.0000000,FC22005396,Female,White,34,Medium,Straight,Not of Hispanic Origin,Light,0,"ID - Had a License, now has ID",MA,0
38871342042,2022-12-10 13:10:00.0000000,FC22005397,Male,White,49,Medium,NULL,Not of Hispanic Origin,NULL,0,,MA,0
38871611299,2022-12-10 15:00:00.0000000,FC22005398,Male,White,52,NULL,NULL,NULL,NULL,0,,NULL,1
38946514959,2022-12-10 16:46:00.0000000,FC22005461,Male,White,27,NULL,NULL,NULL,NULL,0,,NULL,NULL
38946528408,2022-12-10 16:46:00.0000000,FC22005461,Male,Black,25,NULL,NULL,Not of Hispanic Origin,NULL,0,,NULL,1
38946530892,2022-12-10 16:46:00.0000000,FC22005461,Male,Black,31,NULL,NULL,Unknown,NULL,0,ID Only - Never had Personal Driver License,MA,1
38872319879,2022-12-10 17:33:00.0000000,FC22005400,Male,Black,59,Medium,Dreadlocks,Not of Hispanic Origin,Medium Brown,0,,MA,1
38872412718,2022-12-10 18:03:00.0000000,FC22005401,Male,White,28,Heavy,NULL,Hispanic Origin,NULL,0,,MA,0
38873462833,2022-12-10 20:15:00.0000000,FC22005403,Male,Black,41,Thin,NULL,Not of Hispanic Origin,NULL,0,,MA,0
38872995985,2022-12-10 20:20:00.0000000,FC22005402,Male,Unknown,18,NULL,NULL,NULL,NULL,0,,NULL,0
38872997197,2022-12-10 20:20:00.0000000,FC22005402,Male,Black,31,Medium,Braided,Hispanic Origin,Medium Brown,0,Class D,MA,0
38872997647,2022-12-10 20:20:00.0000000,FC22005402,Male,Black,24,Obese,Short,Not of Hispanic Origin,Dark Brown,0,,NULL,0
38872998424,2022-12-10 20:20:00.0000000,FC22005402,Male,White,30,Thin,NULL,Hispanic Origin,NULL,0,,MA,0
38872999605,2022-12-10 20:20:00.0000000,FC22005402,Male,White,18,Thin,Wavy,Hispanic Origin,Light Brown,0,,MA,0
38873002048,2022-12-10 20:20:00.0000000,FC22005402,Male,Black,17,NULL,NULL,Unknown,NULL,0,"ID - Had a License, now has ID",MA,0
